Capacity (MW),,,"Count ""off"" Init (h)",,,"Count ""on"" Init (h)",,,No Load Cost ($),,,,,,Ramp Up Limit (MW/h),,,,,,Ramp Down Limit (MW/h),,,,,,Min. Down Time (h),,,,,,Min. Up Time (h),,,,,,Min. Output (MW),,,,,,Output at t=0 (MW),,,Cost ($/MW):,,,,,,,,Output Block (MW):,,,,,Start-up Cost ($):,,,,,,,,Start-up Blocks (h):,,,,,,,,,,,,,,,,,Start-up Cost($),
,column1,,,column1,,,column1,,,tr1,tr2,tr3,tr4,,,tr1,tr2,tr3,tr4,,,tr1,tr2,tr3,tr4,,,tr1,tr2,tr3,tr4,,,tr1,tr2,tr3,tr4,,,tr1,tr2,tr3,tr4,,,column1,,,,,tr1,tr2,tr3,tr4,,,b1,b2,b3,,,,,tr1,tr2,tr3,tr4,,,j1,j2,j3,j4,j5,j6,j7,j8,,,,,,,StartUp,,,Column1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i73,.,j2,68.57142857,323.4285714,68.57142857,68.57142857,,,,,,,,,,,,,,,68.57142857,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i73,.,j3,77.14285714,363.8571429,77.14285714,77.14285714,,,,,,,,,,,,,,,77.14285714,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i73,.,j4,85.71428571,404.2857143,85.71428571,85.71428571,,,,,,,,,,,,,,,85.71428571,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i73,.,j5,94.28571429,444.7142857,94.28571429,94.28571429,,,,,,,,,,,,,,,94.28571429,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i73,.,j6,102.8571429,485.1428571,102.8571429,102.8571429,,,,,,,,,,,,,,,102.8571429,1,102.8571429,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i73,.,j7,111.4285714,525.5714286,111.4285714,111.4285714,,,,,,,,,,,,,,,111.4285714,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i73,.,j8,120,566,120,120,,,,,,,,,,,,,,,120,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i74,.,j1,60,283,60,60,,,,,,,,,,,,,,,60,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i74,.,j2,68.57142857,323.4285714,68.57142857,68.57142857,,,,,,,,,,,,,,,68.57142857,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i74,.,j3,77.14285714,363.8571429,77.14285714,77.14285714,,,,,,,,,,,,,,,77.14285714,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i74,.,j4,85.71428571,404.2857143,85.71428571,85.71428571,,,,,,,,,,,,,,,85.71428571,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i74,.,j5,94.28571429,444.7142857,94.28571429,94.28571429,,,,,,,,,,,,,,,94.28571429,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i74,.,j6,102.8571429,485.1428571,102.8571429,102.8571429,,,,,,,,,,,,,,,102.8571429,1,102.8571429,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i74,.,j7,111.4285714,525.5714286,111.4285714,111.4285714,,,,,,,,,,,,,,,111.4285714,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i74,.,j8,120,566,120,120,,,,,,,,,,,,,,,120,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i75,.,j1,60,283,60,60,,,,,,,,,,,,,,,60,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i75,.,j2,68.57142857,323.4285714,68.57142857,68.57142857,,,,,,,,,,,,,,,68.57142857,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i75,.,j3,77.14285714,363.8571429,77.14285714,77.14285714,,,,,,,,,,,,,,,77.14285714,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i75,.,j4,85.71428571,404.2857143,85.71428571,85.71428571,,,,,,,,,,,,,,,85.71428571,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i75,.,j5,94.28571429,444.7142857,94.28571429,94.28571429,,,,,,,,,,,,,,,94.28571429,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i75,.,j6,102.8571429,485.1428571,102.8571429,102.8571429,,,,,,,,,,,,,,,102.8571429,1,102.8571429,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i75,.,j7,111.4285714,525.5714286,111.4285714,111.4285714,,,,,,,,,,,,,,,111.4285714,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i75,.,j8,120,566,120,120,,,,,,,,,,,,,,,120,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i76,.,j1,110,387.5,110,110,,,,,,,,,,,,,,,110,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i76,.,j2,127.1428571,442.8571429,127.1428571,127.1428571,,,,,,,,,,,,,,,127.1428571,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i76,.,j3,144.2857143,498.2142857,144.2857143,144.2857143,,,,,,,,,,,,,,,144.2857143,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i76,.,j4,161.4285714,553.5714286,161.4285714,161.4285714,,,,,,,,,,,,,,,161.4285714,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i76,.,j5,178.5714286,608.9285714,178.5714286,178.5714286,,,,,,,,,,,,,,,178.5714286,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i76,.,j6,195.7142857,664.2857143,195.7142857,195.7142857,,,,,,,,,,,,,,,195.7142857,1,195.7142857,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i76,.,j7,212.8571429,719.6428571,212.8571429,212.8571429,,,,,,,,,,,,,,,212.8571429,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i76,.,j8,230,775,230,230,,,,,,,,,,,,,,,230,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i77,.,j1,110,387.5,110,110,,,,,,,,,,,,,,,110,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i77,.,j2,127.1428571,442.8571429,127.1428571,127.1428571,,,,,,,,,,,,,,,127.1428571,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i77,.,j3,144.2857143,498.2142857,144.2857143,144.2857143,,,,,,,,,,,,,,,144.2857143,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i77,.,j4,161.4285714,553.5714286,161.4285714,161.4285714,,,,,,,,,,,,,,,161.4285714,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i77,.,j5,178.5714286,608.9285714,178.5714286,178.5714286,,,,,,,,,,,,,,,178.5714286,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i77,.,j6,195.7142857,664.2857143,195.7142857,195.7142857,,,,,,,,,,,,,,,195.7142857,1,195.7142857,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i77,.,j7,212.8571429,719.6428571,212.8571429,212.8571429,,,,,,,,,,,,,,,212.8571429,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i77,.,j8,230,775,230,230,,,,,,,,,,,,,,,230,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i78,.,j1,110,387.5,110,110,,,,,,,,,,,,,,,110,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i78,.,j2,127.1428571,442.8571429,127.1428571,127.1428571,,,,,,,,,,,,,,,127.1428571,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i78,.,j3,144.2857143,498.2142857,144.2857143,144.2857143,,,,,,,,,,,,,,,144.2857143,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i78,.,j4,161.4285714,553.5714286,161.4285714,161.4285714,,,,,,,,,,,,,,,161.4285714,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i78,.,j5,178.5714286,608.9285714,178.5714286,178.5714286,,,,,,,,,,,,,,,178.5714286,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i78,.,j6,195.7142857,664.2857143,195.7142857,195.7142857,,,,,,,,,,,,,,,195.7142857,1,195.7142857,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i78,.,j7,212.8571429,719.6428571,212.8571429,212.8571429,,,,,,,,,,,,,,,212.8571429,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i78,.,j8,230,775,230,230,,,,,,,,,,,,,,,230,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i79,.,j1,20,34,20,20,,,,,,,,,,,,,,,20,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i79,.,j2,22.85714286,38.85714286,22.85714286,22.85714286,,,,,,,,,,,,,,,22.85714286,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i79,.,j3,25.71428571,43.71428571,25.71428571,25.71428571,,,,,,,,,,,,,,,25.71428571,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i79,.,j4,28.57142857,48.57142857,28.57142857,28.57142857,,,,,,,,,,,,,,,28.57142857,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i79,.,j5,31.42857143,53.42857143,31.42857143,31.42857143,,,,,,,,,,,,,,,31.42857143,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i79,.,j6,34.28571429,58.28571429,34.28571429,34.28571429,,,,,,,,,,,,,,,34.28571429,1,34.28571429,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i79,.,j7,37.14285714,63.14285714,37.14285714,37.14285714,,,,,,,,,,,,,,,37.14285714,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i79,.,j8,40,68,40,40,,,,,,,,,,,,,,,40,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i80,.,j1,20,34,20,20,,,,,,,,,,,,,,,20,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i80,.,j2,22.85714286,38.85714286,22.85714286,22.85714286,,,,,,,,,,,,,,,22.85714286,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i80,.,j3,25.71428571,43.71428571,25.71428571,25.71428571,,,,,,,,,,,,,,,25.71428571,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i80,.,j4,28.57142857,48.57142857,28.57142857,28.57142857,,,,,,,,,,,,,,,28.57142857,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i80,.,j5,31.42857143,53.42857143,31.42857143,31.42857143,,,,,,,,,,,,,,,31.42857143,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i80,.,j6,34.28571429,58.28571429,34.28571429,34.28571429,,,,,,,,,,,,,,,34.28571429,1,34.28571429,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i80,.,j7,37.14285714,63.14285714,37.14285714,37.14285714,,,,,,,,,,,,,,,37.14285714,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i80,.,j8,40,68,40,40,,,,,,,,,,,,,,,40,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i81,.,j1,20,34,20,20,,,,,,,,,,,,,,,20,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i81,.,j2,22.85714286,38.85714286,22.85714286,22.85714286,,,,,,,,,,,,,,,22.85714286,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i81,.,j3,25.71428571,43.71428571,25.71428571,25.71428571,,,,,,,,,,,,,,,25.71428571,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i81,.,j4,28.57142857,48.57142857,28.57142857,28.57142857,,,,,,,,,,,,,,,28.57142857,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i81,.,j5,31.42857143,53.42857143,31.42857143,31.42857143,,,,,,,,,,,,,,,31.42857143,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i81,.,j6,34.28571429,58.28571429,34.28571429,34.28571429,,,,,,,,,,,,,,,34.28571429,1,34.28571429,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i81,.,j7,37.14285714,63.14285714,37.14285714,37.14285714,,,,,,,,,,,,,,,37.14285714,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i81,.,j8,40,68,40,40,,,,,,,,,,,,,,,40,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i82,.,j1,20,34,20,20,,,,,,,,,,,,,,,20,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i82,.,j2,22.85714286,38.85714286,22.85714286,22.85714286,,,,,,,,,,,,,,,22.85714286,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i82,.,j3,25.71428571,43.71428571,25.71428571,25.71428571,,,,,,,,,,,,,,,25.71428571,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i82,.,j4,28.57142857,48.57142857,28.57142857,28.57142857,,,,,,,,,,,,,,,28.57142857,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i82,.,j5,31.42857143,53.42857143,31.42857143,31.42857143,,,,,,,,,,,,,,,31.42857143,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i82,.,j6,34.28571429,58.28571429,34.28571429,34.28571429,,,,,,,,,,,,,,,34.28571429,1,34.28571429,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i82,.,j7,37.14285714,63.14285714,37.14285714,37.14285714,,,,,,,,,,,,,,,37.14285714,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i82,.,j8,40,68,40,40,,,,,,,,,,,,,,,40,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i83,.,j1,20,34,20,20,,,,,,,,,,,,,,,20,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i83,.,j2,22.85714286,38.85714286,22.85714286,22.85714286,,,,,,,,,,,,,,,22.85714286,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i83,.,j3,25.71428571,43.71428571,25.71428571,25.71428571,,,,,,,,,,,,,,,25.71428571,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i83,.,j4,28.57142857,48.57142857,28.57142857,28.57142857,,,,,,,,,,,,,,,28.57142857,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i83,.,j5,31.42857143,53.42857143,31.42857143,31.42857143,,,,,,,,,,,,,,,31.42857143,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i83,.,j6,34.28571429,58.28571429,34.28571429,34.28571429,,,,,,,,,,,,,,,34.28571429,1,34.28571429,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i83,.,j7,37.14285714,63.14285714,37.14285714,37.14285714,,,,,,,,,,,,,,,37.14285714,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i83,.,j8,40,68,40,40,,,,,,,,,,,,,,,40,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i84,.,j1,562,524.15,562,562,,,,,,,,,,,,,,,562,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i84,.,j2,775.7142857,599.0285714,775.7142857,775.7142857,,,,,,,,,,,,,,,775.7142857,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i84,.,j3,989.4285714,673.9071429,989.4285714,989.4285714,,,,,,,,,,,,,,,989.4285714,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i84,.,j4,1203.142857,748.7857143,1203.142857,1203.142857,,,,,,,,,,,,,,,1203.142857,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i84,.,j5,1416.857143,823.6642857,1416.857143,1416.857143,,,,,,,,,,,,,,,1416.857143,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i84,.,j6,1630.571429,898.5428571,1630.571429,1630.571429,,,,,,,,,,,,,,,1630.571429,1,1630.571429,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i84,.,j7,1844.285714,973.4214286,1844.285714,1844.285714,,,,,,,,,,,,,,,1844.285714,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i84,.,j8,2058,1048.3,2058,2058,,,,,,,,,,,,,,,2058,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i85,.,j1,562,524.15,562,562,,,,,,,,,,,,,,,562,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i85,.,j2,775.7142857,599.0285714,775.7142857,775.7142857,,,,,,,,,,,,,,,775.7142857,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i85,.,j3,989.4285714,673.9071429,989.4285714,989.4285714,,,,,,,,,,,,,,,989.4285714,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i85,.,j4,1203.142857,748.7857143,1203.142857,1203.142857,,,,,,,,,,,,,,,1203.142857,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i85,.,j5,1416.857143,823.6642857,1416.857143,1416.857143,,,,,,,,,,,,,,,1416.857143,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i85,.,j6,1630.571429,898.5428571,1630.571429,1630.571429,,,,,,,,,,,,,,,1630.571429,1,1630.571429,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i85,.,j7,1844.285714,973.4214286,1844.285714,1844.285714,,,,,,,,,,,,,,,1844.285714,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i85,.,j8,2058,1048.3,2058,2058,,,,,,,,,,,,,,,2058,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i86,.,j1,35000,20000,35000,35000,,,,,,,,,,,,,,,35000,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i86,.,j2,35714.28571,22857.14286,35714.28571,35714.28571,,,,,,,,,,,,,,,35714.28571,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i86,.,j3,36428.57143,25714.28571,36428.57143,36428.57143,,,,,,,,,,,,,,,36428.57143,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i86,.,j4,37142.85714,28571.42857,37142.85714,37142.85714,,,,,,,,,,,,,,,37142.85714,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i86,.,j5,37857.14286,31428.57143,37857.14286,37857.14286,,,,,,,,,,,,,,,37857.14286,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i86,.,j6,38571.42857,34285.71429,38571.42857,38571.42857,,,,,,,,,,,,,,,38571.42857,1,38571.42857,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i86,.,j7,39285.71429,37142.85714,39285.71429,39285.71429,,,,,,,,,,,,,,,39285.71429,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i86,.,j8,40000,40000,40000,40000,,,,,,,,,,,,,,,40000,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i87,.,j1,35000,20000,35000,35000,,,,,,,,,,,,,,,35000,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i87,.,j2,35714.28571,22857.14286,35714.28571,35714.28571,,,,,,,,,,,,,,,35714.28571,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i87,.,j3,36428.57143,25714.28571,36428.57143,36428.57143,,,,,,,,,,,,,,,36428.57143,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i87,.,j4,37142.85714,28571.42857,37142.85714,37142.85714,,,,,,,,,,,,,,,37142.85714,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i87,.,j5,37857.14286,31428.57143,37857.14286,37857.14286,,,,,,,,,,,,,,,37857.14286,0,0,,,
